ISO	Language	Level	Category	CategoryEN	Region1Code	Region2Code	Region3Code	Region4Code	Region	Latitude	Longitude	Elevation	ISO2	FIPS	NUTS	HASC	STAT
PE	ES	1	Departamento	Departament	05				Ayacucho	-14.05351	-74.12222	3451	PE-AYA	PE05		PE.AY	05
PE	ES	1	Departamento	Departament	06				Cajamarca	-6.71153	-78.66773	1007	PE-CAJ	PE06		PE.CJ	06
PE	ES	1	Departamento	Departament	07				Callao	-12.05130	-77.12564	18	PE-CAL	PE07		PE.CL	07
PE	ES	1	Departamento	Departament	08				Cusco	-13.84475	-71.84259	3504	PE-CUS	PE08		PE.CS	08
PE	ES	1	Departamento	Departament	09				Huancavelica	-12.99031	-75.03635	1699	PE-HUV	PE09		PE.HV	09
PE	ES	1	Departamento	Departament	10				Huánuco	-9.89645	-76.39064	1800	PE-HUC	PE10		PE.HC	10
LU	FR	1	Cantón	Municipality	03				Diekirch	49.86011	6.12784	289	LU-DI	LU06	LU00002	-	07
LU	FR	1	Cantón	Municipality	04				Echternach	49.79470	6.37478	340	LU-EC	LU07	LU00006	-	11
LU	FR	1	Cantón	Municipality	05				Esch-sur-Alzette	49.51664	6.00147	280	LU-ES	LU08	LU00010	-	03
LU	FR	1	Cantón	Municipality	06				Grévenmacher	49.68406	6.35737	233	LU-GR	LU09	LU00007	-	12
LU	FR	1	Cantón	Municipality	07				Luxembourg	49.61441	6.14843	256	LU-LU	LU10	LU00011	-	04
LU	FR	1	Cantón	Municipality	08				Mersch	49.75585	6.11609	279	LU-ME	LU11	LU00012	-	05
LU	FR	1	Cantón	Municipality	09				Redange	49.79022	5.89715	300	LU-RD	LU12	LU00003	-	08
LU	FR	1	Cantón	Municipality	10				Rémich	49.53826	6.31984	208	LU-RM	LU13	LU00008	-	13
LU	FR	1	Cantón	Municipality	11				Vianden	49.92375	6.17971	358	LU-VD	LU14	LU00004	-	10
LU	FR	1	Cantón	Municipality	12				Wiltz	49.94422	5.92105	435	LU-WI	LU15	LU00005	-	09
LV	LV	1	Novads	Region	001				Ādažu novads	57.08880	24.37314	9	LV-011	LG34	LV007	LV.AD	804400
LV	LV	1	Novads	Region	002				Aglonas novads	56.10576	27.10163	147	LV-001	LG35	LV005	LV.AG	604300
LV	LV	1	Novads	Region	003				Aizkraukles novads	56.61583	25.22525	90	LV-002	LG36	LV009	LV.AK	320200
LV	LV	1	Novads	Region	004				Aizputes novads	56.71153	21.60860	46	LV-003	LG37	LV003	LV.AZ	640600
LV	LV	1	Novads	Region	005				Aknīstes novads	56.17245	25.77167	110	LV-004	LG38	LV009	LV.AN	560800
LV	LV	1	Novads	Region	006				Alojas novads	57.71334	24.92502	81	LV-005	LG39	LV007	LV.AJ	661000
LV	LV	1	Novads	Region	007				Alsungas novads	56.97554	21.57754	31	LV-006	LG40	LV003	LV.AS	624200
LV	LV	1	Novads	Region	008				Alūksnes novads	57.44312	27.23899	168	LV-007	LG41	LV008	LV.AE	360200
LV	LV	1	Novads	Region	009				Amatas novads	57.15613	25.28962	171	LV-008	LG42	LV008	LV.AM	424701
LV	LV	1	Novads	Region	010				Apes novads	57.36137	25.90795	83	LV-009	LG43	LV008	LV.AP	360800
LV	LV	1	Novads	Region	011				Auces novads	56.46998	22.93737	84	LV-010	LG44	LV009	LV.AU	460800
LV	LV	1	Novads	Region	012				Babītes novads	56.91585	23.79543	13	LV-012	LG45	LV007	LV.BB	804900
LV	LV	1	Novads	Region	013				Baldones novads	56.72867	24.37020	29	LV-013	LG46	LV007	LV.BD	800600
LV	LV	1	Novads	Region	014				Baltinavas novads	56.92094	27.60425	109	LV-014	LG47	LV005	LV.BA	384400
LV	LV	1	Novads	Region	015				Balvu novads	57.03341	27.33332	117	LV-015	LG48	LV005	LV.BV	380200
LV	LV	1	Novads	Region	016				Bauskas novads	56.40643	24.28573	29	LV-016	LG49	LV009	LV.BK	400200
LV	LV	1	Novads	Region	017				Beverīnas novads	57.49273	25.47681	62	LV-017	LG50	LV008	LV.BE	964700
LV	LV	1	Novads	Region	018				Brocēnu novads	56.71892	22.61759	118	LV-018	LG51	LV003	LV.BR	840601
LV	LV	1	Novads	Region	019				Burtnieku novads	57.65818	25.42065	54	LV-019	LG52	LV008	LV.BT	967101
LV	LV	1	Novads	Region	020				Carnikavas novads	57.11853	24.25695	7	LV-020	LG53	LV007	LV.CR	805200
LV	LV	1	Novads	Region	021				Cēsu novads	57.26533	25.36197	104	LV-022	LG54	LV008	LV.CS	420200
LV	LV	1	Novads	Region	022				Cesvaines novads	56.99852	26.26792	169	LV-021	LG55	LV008	LV.CV	700800
LV	LV	1	Novads	Region	023				Ciblas novads	56.59254	27.81078	141	LV-023	LG56	LV005	LV.CI	684901
LV	LV	1	Novads	Region	024				Dagdas novads	56.12480	27.60440	156	LV-024	LG57	LV005	LV.DD	601000
LV	LV	1	Republikas pilsētas	City	025				Daugavpils	55.88288	26.52577	112	LV-DGV	LG06	LV005	LV.DV	050000
LV	LV	1	Novads	Region	026				Daugavpils novads	56.00140	26.59662	140	LV-025	LG58	LV005	LV.DP	440200
PH	EN	1	Region	Region	11				Davao Region (11)	7.36473	125.48257	217	PH-11	-			XI
PH	EN	1	Region	Region	12				Soccsksargen (12)	6.37563	124.70299	247	PH-12	-			XII
PH	EN	1	Region	Region	13				Caraga Region (13)	7.36037	126.44164	107	PH-13	-			XIII
PH	EN	1	Region	Region	14				Autonomous Region in Muslim Mindanao (14)	6.94065	124.25461	389	PH-14	-			ARMM
LV	LV	1	Novads	Region	088				Rucavas novads	56.19533	21.18964	18	LV-081	LGB6	LV003	LV.RC	648500
LV	LV	1	Novads	Region	089				Rugāju novads	56.96488	27.12521	96	LV-082	LGB7	LV005	LV.RJ	387500
LV	LV	1	Novads	Region	090				Rūjienas novads	57.92689	25.31532	51	LV-084	LGB8	LV008	LV.RU	961600
LV	LV	1	Novads	Region	091				Rundāles novads	56.41637	24.00524	29	LV-083	LGB9	LV009	LV.RD	407700
LV	LV	1	Novads	Region	092				Salacgrīvas novads	57.66697	24.45821	6	LV-086	LGC1	LV007	LV.SC	661400
LV	LV	1	Novads	Region	093				Salas novads	56.47087	25.75711	85	LV-085	LGC2	LV009	LV.SL	568700
LV	LV	1	Novads	Region	094				Salaspils novads	56.88929	24.35717	17	LV-087	LGC3	LV007	LV.SS	801200
LV	LV	1	Novads	Region	095				Saldus novads	56.55824	22.38396	116	LV-088	LGC4	LV003	LV.SD	840200
LV	LV	1	Novads	Region	096				Saulkrastu novads	57.26782	24.46208	28	LV-089	LGC5	LV007	LV.SU	801400
LV	LV	1	Novads	Region	097				Sējas novads	57.21782	24.57404	35	LV-090	LGC6	LV007	LV.SE	809200
LV	LV	1	Novads	Region	098				Siguldas novads	57.11386	24.87384	97	LV-091	LGC7	LV007	LV.SI	801601
LV	LV	1	Novads	Region	099				Skrīveru novads	56.65939	25.09978	73	LV-092	LGC8	LV009	LV.SR	328200
LV	LV	1	Novads	Region	100				Skrundas novads	56.65727	21.94469	34	LV-093	LGC9	LV003	LV.SK	621200
LV	LV	1	Novads	Region	101				Smiltenes novads	57.41485	26.02312	147	LV-094	LGD1	LV008	LV.SM	941600
LV	LV	1	Novads	Region	102				Stopiņu novads	56.92557	24.30363	11	LV-095	LGD2	LV007	LV.SP	809600
LV	LV	1	Novads	Region	103				Strenču novads	57.61431	25.74924	60	LV-096	LGD3	LV008	LV.ST	941800
LV	LV	1	Novads	Region	104				Talsu novads	57.24908	22.63808	99	LV-097	LGD4	LV003	LV.TL	880200
LV	LV	1	Novads	Region	105				Tērvetes novads	56.44298	23.28815	54	LV-098	LGD5	LV009	LV.TE	468900
LV	LV	1	Novads	Region	106				Tukuma novads	56.95756	23.07433	65	LV-099	LGD6	LV007	LV.TK	900200
LV	LV	1	Novads	Region	107				Vaiņodes novads	56.47694	21.83149	155	LV-100	LGD7	LV003	LV.VD	649300
LV	LV	1	Novads	Region	108				Valkas novads	57.75032	25.91403	64	LV-101	LGD8	LV008	LV.VA	940200
LV	LV	1	Republikas pilsētas	City	109				Valmiera	57.53719	25.42119	50	LV-VMR	LGD9	LV008	LV.VE	250000
LV	LV	1	Novads	Region	110				Varakļānu novads	56.61945	26.64895	93	LV-102	LGE1	LV008	LV.VX	701800
LV	LV	1	Novads	Region	111				Vārkavas novads	56.24236	26.46656	99	LV-103	LGE2	LV005	LV.VV	769101
LV	LV	1	Novads	Region	112				Vecpiebalgas novads	57.05231	25.76912	206	LV-104	LGE3	LV008	LV.VB	429300
LV	LV	1	Novads	Region	113				Vecumnieku novads	56.48672	24.58594	29	LV-105	LGE4	LV009	LV.VC	409500
LV	LV	1	Republikas pilsētas	City	114				Ventspils	57.39063	21.57978	5	LV-VEN	LG32	LV003	LV.VS	270000
LV	LV	1	Novads	Region	115				Ventspils novads	57.33287	21.81417	17	LV-106	LGE5	LV003	LV.VN	980200
LV	LV	1	Novads	Region	116				Viesītes novads	56.27244	25.52701	92	LV-107	LGE6	LV009	LV.VT	561800
LV	LV	1	Novads	Region	117				Viļakas novads	57.14687	27.65983	112	LV-108	LGE7	LV005	LV.VL	381600
LV	LV	1	Novads	Region	118				Viļānu novads	56.55669	26.89799	112	LV-109	LGE8	LV005	LV.VI	781800
LV	LV	1	Novads	Region	119				Zilupes novads	56.30694	28.06386	133	LV-110	LGE9	LV005	LV.ZI	681801
LY	EN	1	Municipality	Municipality	01				Al Margab	32.57458	13.94328	230	LY-MB	LY82		LY.MR	
LY	EN	1	Municipality	Municipality	02				Al Wahat	29.74459	20.65767	23	LY-WA	LY83		LY.AW	
LY	EN	1	Municipality	Municipality	03				Benghazi	32.00757	20.19147	59	LY-BA	LY69		LY.BG	
LY	EN	1	Municipality	Municipality	04				Butnan	31.86195	24.36640	83	LY-BU	LY79		LY.BN	
LY	EN	1	Municipality	Municipality	05				Darnah	32.64955	22.43311	308	LY-DR	LY70		LY.DA	
LY	EN	1	Municipality	Municipality	06				Ghat	25.20870	10.30102	672	LY-GT	LY71		LY.GH	
LY	EN	1	Municipality	Municipality	07				Jabal al Akhdar	32.64037	21.74929	490	LY-JA	LY63		LY.JK	
NG	EN	1	State	State	24				Kwara	8.69667	4.50074	318	NG-KW	NI30		NG.KW	KW
NG	EN	1	State	State	25				Lagos	6.53068	3.63734	13	NG-LA	NI05		NG.LA	LG
NG	EN	1	State	State	26				Nasarawa	8.77954	8.09649	278	NG-NA	NI56		NG.NA	NS
NG	EN	1	State	State	27				Niger	9.66014	5.75133	212	NG-NI	NI31		NG.NI	NG
NG	EN	1	State	State	28				Ogun	6.92305	3.46963	78	NG-OG	NI16		NG.OG	OG
NG	EN	1	State	State	29				Ondo	6.75036	4.96521	132	NG-ON	NI48		NG.ON	ON
NG	EN	1	State	State	30				Osun	7.58757	4.45832	278	NG-OS	NI42		NG.OS	OS
NG	EN	1	State	State	31				Oyo	7.98619	3.79389	284	NG-OY	NI32		NG.OY	OY
NG	EN	1	State	State	32				Plateau	9.45324	9.29553	888	NG-PL	NI49		NG.PL	PL
NG	EN	1	State	State	33				Rivers	4.86972	6.98835	19	NG-RI	NI50		NG.RI	RV
NG	EN	1	State	State	34				Sokoto	12.92722	5.24619	285	NG-SO	NI51		NG.SO	SK
NG	EN	1	State	State	35				Taraba	8.90000	11.36667	230	NG-TA	NI43		NG.TA	TR
NG	EN	1	State	State	36				Yobe	12.01102	17.05838	310	NG-YO	NI44		NG.YO	YB
NG	EN	1	State	State	37				Zamfara	12.28799	6.32266	421	NG-ZA	NI57		NG.ZA	ZM
NI	ES	1	Departamento	Departament	01				Atlántico Norte	13.77292	-84.37708	931	NI-AN	NU17		NI.AN	
NI	ES	1	Departamento	Departament	02				Atlántico Sur	12.37361	-84.14444	117	NI-AS	NU18		NI.AS	
NI	ES	1	Departamento	Departament	03				Boaco	12.46389	-85.68889	19	NI-BO	NU01		NI.BO	
NI	ES	1	Departamento	Departament	04				Carazo	11.83125	-86.18958	1072	NI-CA	NU02		NI.CA	
NI	ES	1	Departamento	Departament	05				Chinandega	12.85692	-87.00207	1988	NI-CI	NU03		NI.CI	
PE	ES	1	Departamento	Departament	12				Junín	-11.43080	-75.47372	1240	PE-JUN	PE12		PE.JU	12
PE	ES	1	Departamento	Departament	13				La Libertad	-7.85370	-78.23663	2456	PE-LAL	PE13		PE.LL	13
PE	ES	1	Departamento	Departament	14				Lambayeque	-6.46038	-79.69466	252	PE-LAM	PE14		PE.LB	14
PE	ES	1	Departamento	Departament	15				Lima	-11.79411	-76.65319	1581	PE-LIM	PE15		PE.LR	15
PE	ES	1	Departamento	Departament	16				Loreto	-4.41519	-74.05042	110	PE-LOR	PE16		PE.LO	16
PE	ES	1	Departamento	Departament	17				Madre de Dios	-12.15308	-70.12984	89	PE-MDD	PE17		PE.MD	17
PE	ES	1	Departamento	Departament	18				Moquegua	-16.70376	-70.79227	1892	PE-MOQ	PE18		PE.MQ	18
PE	ES	1	Departamento	Departament	19				Pasco	-10.56365	-76.05869	2961	PE-PAS	PE19		PE.PA	19
PE	ES	1	Departamento	Departament	20				Piura	-5.01626	-80.03612	71	PE-PIU	PE20		PE.PI	20
PE	ES	1	Departamento	Departament	21				Puno	-15.18552	-70.05528	2364	PE-PUN	PE21		PE.PU	21
PE	ES	1	Departamento	Departament	22				San Martín	-6.81432	-76.61550	423	PE-SAM	PE22		PE.SM	22
PE	ES	1	Departamento	Departament	23				Tacna	-17.58702	-70.20412	1024	PE-TAC	PE23		PE.TA	23
PE	ES	1	Departamento	Departament	24				Tumbes	-3.69519	-80.53000	928	PE-TUM	PE24		PE.TU	24
PE	ES	1	Departamento	Departament	25				Ucayali	-9.37677	-74.20585	1844	PE-UCA	PE25		PE.UC	25
PF	FR	1	Region	Region	10				Polynésie Française	-17.66568	-149.39769	26	FR-PF	FP00		PF	
PG	EN	1	Province	Province	01				Central	-9.20180	147.42003	387	PG-CPM	PP01		PG.CE	01
PG	EN	1	Province	Province	02				Gulf	-7.29394	144.95912	255	PG-GPK	PP02		PG.GU	02
PG	EN	1	Province	Province	03				Milne Bay	-9.48344	150.69802	540	PG-MBA	PP03		PG.MB	03
PG	EN	1	Province	Province	04				Northern (Oro)	-8.95569	148.16029	272	PG-NPP	PP04		PG.NO	04
PG	EN	1	Province	Province	05				Southern Highlands	-6.17301	143.23717	866	PG-SHM	PP05		PG.SH	05
PG	EN	1	Province	Province	06				Western (Fly River)	-8.19414	142.10120	65	PG-WPD	PP06		PG.WE	06
PG	EN	1	Autonomous province	Autonomous province	07				Bougainville	-6.09074	155.21294	30	PG-NSB	PP07		PG.NS	07
PG	EN	1	Province	Province	08				Chimbu	-6.33416	144.88136	1528	PG-CPK	PP08		PG.CH	08
MZ	PT	1	Provincia	Province	06				Nampula	-15.10733	39.33482	381	MZ-N	MZ06		MZ.NM	03
MZ	PT	1	Provincia	Province	07				Cabo Delgado	-12.47582	39.36143	193	MZ-P	MZ01		MZ.CD	02
MZ	PT	1	Provincia	Province	08				Zambézia	-16.59265	36.93704	87	MZ-Q	MZ09		MZ.ZA	04
MZ	PT	1	Provincia	Province	09				Sofala	-19.24487	34.69726	78	MZ-S	MZ05		MZ.SO	07
MZ	PT	1	Provincia	Province	10				Tete	-16.14052	33.61399	994	MZ-T	MZ08		MZ.TE	05
MZ	PT	1	Cidade	Capital city	11				Maputo, Cidade de	-18.88683	33.37255	23	MZ-B	MZ11		MZ.MN	06
NA	EN	1	Region	Region	01				Zambezi	-17.80691	24.19163	946	NA-CA	WA28		NA.CA	01
NA	EN	1	Region	Region	02				Erongo	-21.92549	15.12670	77	NA-ER	WA29		NA.ER	02
NA	EN	1	Region	Region	03				Hardap	-24.09593	17.28862	1224	NA-HA	WA30		NA.HA	03
NA	EN	1	Region	Region	04				Karas	-27.75336	18.16225	726	NA-KA	WA31		NA.KA	04
NA	EN	1	Region	Region	05				Khomas	-22.90097	16.90690	1608	NA-KH	WA21		NA.KH	06
NA	EN	1	Region	Region	06				Kunene	-18.50075	13.74808	1110	NA-KU	WA32		NA.KU	07
NA	EN	1	Region	Region	07				Ohangwena	-17.55635	16.62908	1133	NA-OW	WA33		NA.OW	08
NA	EN	1	Region	Region	08				Kavango East	-18.04203	20.16172	1081	NA-KE	WA40		NA.OK	05
NA	EN	1	Region	Region	09				Omaheke	-22.52053	19.31443	1335	NA-OH	WA35		NA.OH	09
NA	EN	1	Region	Region	10				Omusati	-17.82384	15.10462	1119	NA-OS	WA36		NA.OS	10
NA	EN	1	Region	Region	11				Oshana	-17.90448	15.78878	1097	NA-ON	WA37		NA.ON	11
NA	EN	1	Region	Region	12				Oshikoto	-18.15531	16.52206	1112	NA-OT	WA38		NA.OT	12
NA	EN	1	Region	Region	13				Otjozondjupa	-20.17192	18.05811	1255	NA-OD	WA39		NA.OD	13
NA	EN	1	Region	Region	14				Kavango West	-17.81269	18.75739	1125	NA-KW	WA41		NA.OK	05
NC	FR	1	Collectivité territoriale d’outre-mer	Overseas territorial collectivity	1A				Nouvelle-Calédonie	-21.37707	165.62099	8	FR-NC	NC00		NC	21
NE	FR	1	Région	Région	01				Agadez	18.49047	9.77868	678	NE-1	NG01		NE.AG	01
NE	FR	1	Région	Région	02				Diffa	13.68058	12.68215	334	NE-2	NG02		NE.DF	02
NE	FR	1	Région	Région	03				Dosso	13.05046	3.20213	222	NE-3	NG03		NE.DS	03
NE	FR	1	Région	Région	04				Maradi	13.49954	7.10195	386	NE-4	NG04		NE.MA	04
NE	FR	1	Communauté urbaine	Urban community	05				Niamey	13.51876	2.11734	238	NE-8	NG08		NE.NI	08
NE	FR	1	Région	Région	06				Tahoua	14.89657	5.26095	368	NE-5	NG06		NE.TH	05
NE	FR	1	Région	Région	07				Tillabéri	14.15528	2.32875	253	NE-6	NG09		NE.TL	06
NE	FR	1	Région	Région	08				Zinder	16.10448	9.58184	461	NE-7	NG07		NE.ZI	07
PG	EN	1	Province	Province	22				Jiwaka	-5.82851	144.64980	1648	PG-JWK	PP22		PG.WH	22
PH	EN	1	Region	Region	01				Ilocos Region (1)	16.90051	120.54570	70	PH-01	-			I
PH	EN	1	Region	Region	02				Cagayan Valley (2)	16.99700	121.89215	153	PH-02	-			II
PH	EN	1	Region	Region	03				Central Luzon (3)	15.29750	120.83772	63	PH-03	-			III
PH	EN	1	Region	Region	05				Bicol Region (5)	13.15481	123.53122	82	PH-05	-			V
PH	EN	1	Region	Region	06				Western Visayas (6)	10.89801	122.67855	90	PH-06	-			VI
PH	EN	1	Region	Region	07				Central Visayas (7)	9.91137	123.48793	149	PH-07	-			VII
PH	EN	1	Region	Region	08				Eastern Visayas (8)	11.20768	124.83697	90	PH-08	-			VIII
PH	EN	1	Region	Region	09				Zamboanga Peninsula (9)	7.95766	122.88200	163	PH-09	-			IX
PH	EN	1	Region	Region	10				Northern Mindanao (10)	8.08628	124.63722	289	PH-11	-			X
PT	PT	1	Distrito	District	03				Braga	41.55176	-8.42290	183	PT-03	PO04	PT11	PT.BR	03
PT	PT	1	Distrito	District	04				Bragança	41.80718	-6.75919	493	PT-04	PO05	PT11	PT.BA	04
PT	PT	1	Distrito	District	05				Castelo Branco	39.82389	-7.49189	708	PT-05	PO06	PT16	PT.CB	05
PT	PT	1	Distrito	District	06				Coímbra	40.21149	-8.42920	264	PT-06	PO07	PT16	PT.CO	06
LY	EN	1	Municipality	Municipality	08				Jabal al Gharbi	31.95623	12.63769	614	LY-JG	LY80		LY.JG	
LY	EN	1	Municipality	Municipality	09				Jafara	32.67924	13.03372	70	LY-JI	LY81		LY.JR	
LY	EN	1	Municipality	Municipality	10				Jufra	28.67752	16.33074	321	LY-JU	LY64		LY.JF	
LY	EN	1	Municipality	Municipality	11				Kufra	23.76944	22.38194	443	LY-KF	LY65		LY.KU	
LY	EN	1	Municipality	Municipality	12				Marj	32.36629	20.81244	351	LY-MJ	LY66		LY.MA	
LY	EN	1	Municipality	Municipality	13				Misrata	32.23953	14.90105	41	LY-MI	LY72		LY.MS	
LY	EN	1	Municipality	Municipality	14				Murqub	25.63407	14.53367	473	LY-MQ	LY73		LY.MU	
LY	EN	1	Municipality	Municipality	15				Nalut	31.51678	11.09919	475	LY-NL	LY74		LY.NT	
LY	EN	1	Municipality	Municipality	16				Nuqat al Khams	32.84637	12.07060	16	LY-NQ	LY67		LY.NK	
LY	EN	1	Municipality	Municipality	17				Sabha	27.15771	14.67117	415	LY-SB	LY75		LY.SA	
LY	EN	1	Municipality	Municipality	18				Sirte	30.93177	17.07808	21	LY-SR	LY76		LY.ST	
LY	EN	1	Municipality	Municipality	19				Tripoli	32.87165	13.22751	16	LY-TB	LY77		LY.TR	
LY	EN	1	Municipality	Municipality	20				Wadi Al Hayaa	26.60058	13.40342	489	LY-WD	LY84		LY.WH	
LY	EN	1	Municipality	Municipality	21				Wadi al Shatii	27.58595	13.94541	373	LY-WS	LY78		LY.WS	
LY	EN	1	Municipality	Municipality	22				Zawiya	32.68356	12.65538	47	LY-ZA	LY68		LY.ZW	
MA	FR	1	Région économique	Region	01				Tanger-Tetouan-Al Hoceïma	35.26296	-5.56173	517	MA-01	MO57		MA.TO	16
MA	FR	1	Région économique	Region	04				Oriental	33.41989	-2.14503	1175	MA-04	MO54		MA.OF	08
MA	FR	1	Région économique	Region	05				Fès-Meknès	33.18705	-4.23334	1305	MA-05	MO46		MA.FB	14
MA	FR	1	Région économique	Region	06				Drâa-Tafilalet	31.90513	-4.72775	1180	MA-06	MO48		MA.MT	13
MA	FR	1	Région économique	Region	07				Rabat-Salé-Kénitra	33.81752	-6.23760	412	MA-07	MO49		MA.RZ	10
MA	FR	1	Région économique	Region	08				Casablanca-Settat	33.52059	-7.56806	153	MA-08	MO45		MA.CS	09
MA	FR	1	Région économique	Region	11				Marrakech-Safi	31.56281	-7.95929	527	MA-11	MO47		MA.MK	07
MA	FR	1	Région économique	Region	12				Béni Mellal-Khénifra	32.00426	-6.57834	1344	MA-12	MO56		MA.TD	12
MA	FR	1	Région économique	Region	13				Souss-Massa	31.12002	-6.06792	1630	MA-13	MO55		MA.SM	04
MA	FR	1	Région économique	Region	14				Guelmim-Oued Noun	28.70821	-9.54510	886	MA-14	MO53		MA.GE	03
MA	FR	1	Région économique	Region	15				Laâyoune-Sakia el Hamra	27.85217	-12.16327	69	MA-15	MO59		MA.LB	02
MA	FR	1	Région économique	Region	16				Dakhla-Oued Ed-Dahab	22.77057	-14.30709	262	MA-16	-		MA.OL	01
MC	FR	1	Principauté	Principality	01				Monaco	43.73187	7.42265	31	MC	MC00			
MD	RO	1	Unitatea teritorială autonomă	Autonomous community	51				Găgăuzia	46.08875	28.63759	48	MD-GA	MD51		MD.GA	96
MD	RO	1	Municipalitati	Municipality	57				Chişinău	47.02068	28.86922	47	MD-CU	MD57		MD.CV	01
MD	RO	1	Unitatea teritorială din	Autonomous community	58				Transnistria	47.42447	29.24911	23	MD-SN	MD58		MD.DU	38
MD	RO	1	Raioane	District	59				Anenii Noi	46.89740	29.21239	32	MD-AN	MD59		MD.AN	10
MD	RO	1	Municipalitati	Municipality	60				Bălţi	47.76389	27.92659	112	MD-BA	MD60		MD.BT	03
MD	RO	1	Raioane	District	61				Basarabeasca	46.42329	28.93612	68	MD-BS	MD61		MD.BA	12
MD	RO	1	Municipalitati	Municipality	62				Bender	46.84184	29.46058	48	MD-BD	MD62		MD.BD	05
MD	RO	1	Raioane	District	63				Briceni	48.28342	27.01107	146	MD-BR	MD63		MD.BR	14
MD	RO	1	Raioane	District	64				Cahul	45.90468	28.30305	53	MD-CA	MD64		MD.CH	17
MD	RO	1	Raioane	District	65				Cantemir	46.23644	28.31604	89	MD-CT	MD65		MD.CN	21
MD	RO	1	Raioane	District	66				Călăraşi	47.29917	28.27709	152	MD-CL	MD66		MD.CA	25
NG	EN	1	State	State	19				Kaduna	10.29263	7.83897	649	NG-KD	NI23		NG.KD	KD
NG	EN	1	State	State	20				Kano	11.86986	8.48657	500	NG-KN	NI29		NG.KN	KN
NG	EN	1	State	State	21				Katsina	12.41004	7.72262	542	NG-KT	NI24		NG.KT	KT
PL	PL	1	Województwo	Province	03				Lubelskie	51.37427	22.90318	210	PL-LU	PL75	PL31	PL.LU	06
PL	PL	1	Województwo	Province	04				Lubuskie	52.25506	15.37059	26	PL-LB	PL76	PL43	PL.LB	08
PL	PL	1	Województwo	Province	05				Małopolskie	49.90460	20.23023	244	PL-MA	PL77	PL21	PL.MA	12
PL	PL	1	Województwo	Province	06				Mazowieckie	52.31282	21.13857	90	PL-MZ	PL78	PL12	PL.MZ	14
PL	PL	1	Województwo	Province	14				Warmińsko-Mazurskie	53.84020	20.92867	126	PL-WN	PL85	PL62	PL.WN	28
PL	PL	1	Województwo	Province	15				Wielkopolskie	52.34772	17.17170	81	PL-WP	PL86	PL41	PL.WP	30
PL	PL	1	Województwo	Province	16				Zachodniopomorskie	53.53945	15.65088	25	PL-ZP	PL87	PL42	PL.ZP	32
PM	FR	1	Region	Region	05				Saint-Pierre-Et-Miquelon	-21.01670	55.55000	4				PM.SP	97502
PN	EN	1	Islands group	Islands group	01				Pitcairn Islands	-24.37807	-128.32492	174	PN				
PR	ES	1	Territory	Territory	PR				Puerto Rico	18.25462	-66.51734	504		PR		PR	PR
PS	AR	1	محافظة	District	0101				دير البلح	31.43064	34.38206	28	PS-DEB	-		PS.GZ.DB	
PS	AR	1	محافظة	District	0102				غزة	31.50492	34.45318	29	PS-GZA	-		PS.GZ.GZ	
PS	AR	1	محافظة	District	0103				شمال غزة	31.53710	34.49770	39	PS-NGZ	-		PS.GZ.GS	
PS	AR	1	محافظة	District	0104				خان يونس	31.33947	34.29982	44	PS-KYS	-		PS.GZ.KY	
PS	AR	1	محافظة	District	0105				رف	31.27622	34.27884	71	PS-RFH	-		PS.GZ.RA	
PS	AR	1	محافظة	District	0201				بيت لحم	31.68038	35.18707	785	PS-BTH	-		PS.WE.BL	
PS	AR	1	محافظة	District	0202				الخليل	31.54723	35.08418	973	PS-HBN	-		PS.WE.HE	
PS	AR	1	محافظة	District	0203				جنين	32.33550	35.24790	405	PS-JEN	-		PS.WE.JN	
PS	AR	1	محافظة	District	0204				أريحا	31.88236	35.44775	-125	PS-JRH	-		PS.WE.JC	
PS	AR	1	محافظة	District	0205				القدس	31.81701	35.24259	761	PS-JEM	-		PS.WE.JS	
PS	AR	1	محافظة	District	0206				نابلس	32.21671	35.26271	681	PS-NBS	-		PS.WE.NA	
PS	AR	1	محافظة	District	0207				قلقيلية	32.17357	35.04074	192	PS-QQA	-		PS.WE.QA	
PS	AR	1	محافظة	District	0208				رام الله والبيرة	31.92130	35.20371	742	PS-RBH	-		PS.WE.RB	
PS	AR	1	محافظة	District	0209				سلفيت	32.10770	35.11837	386	PS-SLT	-		PS.WE.SA	
PS	AR	1	محافظة	District	0210				طوباس	32.27424	35.45297	163	PS-TBS	-		PS.WE.TB	
PS	AR	1	محافظة	District	0211				طولكرم	32.26710	35.00890	96	PS-TKM	-		PS.WE.TL	
PS	EN	1	Governorate	District	0101				Deir El Balah	31.43064	34.38206	28	PS-DEB	-		PS.GZ.DB	
PS	EN	1	Governorate	District	0102				Gaza	31.50492	34.45318	29	PS-GZA	-		PS.GZ.GZ	
PS	EN	1	Governorate	District	0103				North Gaza	31.53710	34.49770	39	PS-NGZ	-		PS.GZ.GS	
PS	EN	1	Governorate	District	0104				Khan Yunis	31.33947	34.29982	44	PS-KYS	-		PS.GZ.KY	
PS	EN	1	Governorate	District	0105				Rafah	31.27622	34.27884	71	PS-RFH	-		PS.GZ.RA	
PS	EN	1	Governorate	District	0201				Bethlehem	31.68038	35.18707	785	PS-BTH	-		PS.WE.BL	
PS	EN	1	Governorate	District	0202				Hebron	31.54723	35.08418	973	PS-HBN	-		PS.WE.HE	
